X (m),Y (m),Theta (rad)
45.00018037801409,-4.773852493703707,-0.14257442650392174
45.096218137289,-4.790786475962348,-0.14102029921516585
45.21436376409877,-4.809016094042396,-0.14095980621233473
45.276944125179455,-4.819142880657693,-0.1420732660256215
45.3985590469868,-4.834547767609069,-0.14322614818856683
45.521741980593255,-4.850250406944066,-0.14062329222799488
45.61139293291567,-4.860991592475174,-0.13470965186032108
45.75608810585755,-4.880552391004177,-0.1231583550402242
45.81740285967973,-4.887075497892033,-0.11891292784183626
45.934168759403065,-4.8981894786494875,-0.1112844065078795
46.10787513574028,-4.9145031276807565,-0.10043903248724245
46.22619736074794,-4.925786992773746,-0.09118003097307166
46.28803384318172,-4.9309811687009795,-0.08744962868533025
46.40354868970265,-4.940506895083206,-0.07964791400625115
46.57730329543333,-4.94670393202146,-0.0655091991165774
46.638216120164714,-4.948379960103741,-0.06002952920430718
46.7892106753,-4.955259700532574,-0.048997014965501566
46.94148189108541,-4.962752368335772,-0.04047618751443523
47.07183743199508,-4.964892076811525,-0.04180636998015037
47.22212292441238,-4.9693325721507335,-0.04275521907962626
47.435498666094986,-4.976712204930582,-0.04230153453815047
47.56135078963928,-4.984726430803645,-0.043215347169814435
47.68449556546271,-4.990601229256448,-0.04365151839627186
47.80737721812183,-4.996270910042777,-0.04341442029618495
47.93281674499991,-5.001105355608114,-0.04370465467115745
47.998535218283244,-5.006301091308605,-0.04349504890555164
48.11541074695043,-5.01039909837343,-0.043326955916216006
48.23803869734846,-5.014604418715294,-0.042003314950134076
48.384909416736306,-5.017371467600436,-0.04124094087267434
48.47987501278808,-5.019161892326042,-0.0395319845991473
48.59786190629348,-5.021428351934684,-0.03685025850667447
48.72148625338698,-5.015806408807543,-0.03686023273855969
48.843991839210446,-5.021737431951902,-0.030613583517754527
48.937240440506116,-5.022582031843757,-0.033852009216195966
49.059143676667276,-5.022215123269545,-0.031111111841584615
49.179873656492084,-5.023052861634783,-0.031460982928353975
49.27018002246719,-5.021003786544851,-0.03443535385154918
49.332003891532395,-5.022276591550771,-0.040680782331921544
49.45387462246094,-5.029887770533201,-0.07819062782354019
49.53321364427602,-5.038970501489247,-0.10904642183920214
49.58705576099324,-5.047580108212203,-0.12913346476227056
49.72060159868744,-5.074721534897511,-0.16023553424882822
49.81036775161476,-5.087371533717333,-0.17332997487896262
49.96915454227005,-5.119013925117667,-0.1785412159215979
50.0869738606602,-5.140156184975765,-0.17945138139912445
50.175118392823215,-5.155613768467862,-0.17402998443775564
50.26109453549139,-5.169937959607003,-0.16353268683450858
50.344691733044364,-5.182839353357422,-0.1506601959501372
50.40538166023745,-5.189896450474394,-0.1443182583197379
50.54629173878064,-5.207364324358227,-0.13073169433535087
50.61130426881517,-5.214983756828259,-0.12853917495051612
50.731924193577996,-5.227539673317928,-0.1301564864426195
50.854353494436964,-5.243447949063232,-0.12809302291394836
50.97709232642262,-5.258853462119913,-0.12771701186576465
51.07465147611871,-5.2719952006452,-0.12912486587332594
51.16952828706216,-5.282690315525533,-0.12735333900637552
51.23103566860451,-5.288703785069984,-0.12465560011494606
51.34954412357984,-5.302026160025711,-0.11679621126643282
51.44608285729726,-5.311893468285892,-0.11153168503303162
51.50712612084273,-5.318888139429711,-0.10674502410536363
51.74074888147421,-5.341068134379482,-0.09067747462525938
51.886524615017436,-5.350834405864944,-0.0813368561824965
51.97792446815356,-5.355009307724175,-0.0790250309067407
52.069603085930716,-5.3608362695285985,-0.07698801686356267
52.22279435635893,-5.368800084049264,-0.07626915141681767
52.28687476621629,-5.372298799009797,-0.07563343329243248
52.471232756512336,-5.384914296708789,-0.0736210418464459
52.56889852732987,-5.3908573449122175,-0.07373364699868516
52.685319589461166,-5.4008028662997285,-0.07184171090102569
52.836305092399726,-5.412679991186782,-0.07420160609838716
52.90295133058731,-5.41867072194983,-0.07707391480706931
53.02603406232452,-5.428317342949981,-0.07490022578684191
53.12655439578719,-5.433826230542864,-0.07678793962510724
53.240188865937405,-5.446065862227141,-0.07216739425157559
53.323770430386304,-5.4540177460925445,-0.07365977902329318
53.45238331637359,-5.455534785728029,-0.0715835755050337
53.57325630193643,-5.464127185779108,-0.07186473764480644
53.716701358844126,-5.474407681133928,-0.0688290991326667
53.84097605913479,-5.478080686303007,-0.06751292822004593
53.93013705684991,-5.483631015999995,-0.0689178808892333
54.05015165634211,-5.491352228544208,-0.06806126096487831
54.16817688220989,-5.499895958474901,-0.06639365474919103
54.318447295888355,-5.506032449205492,-0.0681753248667166
54.354083993688896,-5.507826553784669,-0.06811452438636534
54.48134830841209,-5.51594406543087,-0.06778296603278687
54.551698630824234,-5.520119777998937,-0.06841612862972245
54.67974506376021,-5.5283986482711285,-0.0684748781133764
54.86403294685564,-5.540105180795771,-0.0670601390343686
54.98622706784851,-5.5468279758928505,-0.06779101915782149
55.10944904718581,-5.553624964301431,-0.06616943816388854
55.20018326315129,-5.558044071423394,-0.06607711949041079
55.37699349577557,-5.566207150833698,-0.06395235146881391
55.559125039860305,-5.575501944764102,-0.06254929678573533
55.62364474190062,-5.578695261655465,-0.06121842316208496
55.77697456188344,-5.587170916415383,-0.05985243560293818
55.871414416773796,-5.590367318815198,-0.06109148980975197
55.93586324932135,-5.592231559191336,-0.06171847606638264
56.07822797734133,-5.603708627332939,-0.07961725136979984
56.22744815351014,-5.621590573033574,-0.13984956795039813
56.333524876475416,-5.641125021845976,-0.18674459861998402
56.43961578762254,-5.664530960883696,-0.2148611593256487
56.547152705588154,-5.692051633552082,-0.23237029969960568
56.659826337372735,-5.721103629674632,-0.23891736347329126
56.831128160215975,-5.758265785423202,-0.23926157087777217
57.03285933704655,-5.810484275978363,-0.24600245448545233
57.1521133638339,-5.841065580084299,-0.24305618852595598
57.26848416405851,-5.871068682120675,-0.23949880944203106
57.359295769991746,-5.891966862889221,-0.22876290770364008
57.46334405489697,-5.915530740122482,-0.21263968743962258
57.5681182379464,-5.937642054033466,-0.1924841860442646
57.62796601070589,-5.947529625709391,-0.18252400380500028
57.74282032924944,-5.96576904131428,-0.17156716770994374
57.85648903210774,-5.984744817880605,-0.16683017590952612
58.01555328226796,-6.010294193254917,-0.1675449429860999
58.11078589897141,-6.024779875903309,-0.16648209996865407
58.28452980724783,-6.0524332869017226,-0.16281631196506105
58.34502130393175,-6.062257445887471,-0.1625659707481715
58.5159742888951,-6.088711876295867,-0.16147793080709139
58.57741024969619,-6.097132976969764,-0.16195569667505966
58.66178518383181,-6.108303522277379,-0.16125122326995633
58.779078903997544,-6.12541047686127,-0.15993216289125803
58.873003647013206,-6.139005825748422,-0.15837797349670782
58.99307807444773,-6.156367877211324,-0.1563087860891674
59.08723799560628,-6.172316135409026,-0.15619169435754815
59.2364067091161,-6.1942130978221215,-0.15567443381627766
59.362526234410325,-6.212495382273094,-0.15699806323300114
59.42529706378374,-6.222357410637076,-0.15781347849854713
59.547292172714634,-6.241664124826872,-0.15796070442446192
59.61766680807444,-6.252833277253138,-0.159655394864444
59.766319322227524,-6.2761305594378864,-0.1584884970525671
59.9530300229065,-6.305452305061431,-0.15807655851843527
60.070445062057324,-6.3234763679381825,-0.1570189355840875
60.131877477705956,-6.332339788246795,-0.15780734555933865
60.280796763837515,-6.357451233319771,-0.15589162764339357
60.3728868189229,-6.373156871911113,-0.1553643839220632
60.58800678955687,-6.404492522873167,-0.15496047954065542
60.77225838051908,-6.43105358662595,-0.15156642264321785
60.89976203097819,-6.448441940092629,-0.14838479622727463
61.017093126876595,-6.463215267346459,-0.14217605577460696
61.11146468276767,-6.475535591441361,-0.13729946428268516
61.278756755502265,-6.496539212904181,-0.13095725429980593
61.46206056187008,-6.517335429828136,-0.12313461122610983
61.608688083186195,-6.532295545893168,-0.11583259539030463
61.73161942604956,-6.543738587182637,-0.11035877156599849
61.8286281811149,-6.553773856961824,-0.10946001770135574
61.944099853380216,-6.5632046325832505,-0.10305345599472812
62.09563732199077,-6.576497712971312,-0.10060778942493152
62.19351356126647,-6.584099991448148,-0.10049645571846569
62.31241445035518,-6.595514983565399,-0.09916852668359014
62.405836042235535,-6.602594058713619,-0.09945267271949466
62.52941990773354,-6.612855061953386,-0.09983460587859917
62.65058099371456,-6.622744586861689,-0.09605473057748902
62.714193199725,-6.628104343610555,-0.0968101993831648
62.8011171598427,-6.635186390301894,-0.0962602134456973
62.923700484633414,-6.645626158053582,-0.09429270572960419
62.98618404569066,-6.652417327634372,-0.09377001050399024
63.17094652298168,-6.669653980948738,-0.09435605411514703
63.20355087367792,-6.672452263308222,-0.09307562544077069
63.352031614628316,-6.684659898750268,-0.09505771557207306
63.44951838016073,-6.691536172342872,-0.09427023272851714
63.51355575195775,-6.697791468620247,-0.0936468324865064
63.69526189593904,-6.71508107155594,-0.09338727419480151
63.88449305759402,-6.729188178383376,-0.09349890796233663
63.950088834896036,-6.733391244681555,-0.09194533484277172
64.03596766126223,-6.741865567044145,-0.09246709466773205
64.18386790743364,-6.754638988975646,-0.0920642152266699
64.28103093957641,-6.763944873872245,-0.09526743777510666
64.37267082687339,-6.770100869025107,-0.09748204394180131
64.43120116755695,-6.775498870873481,-0.10585195826777298
64.53945457136956,-6.790104143133863,-0.11547784709058423
64.66222146438402,-6.802307142238876,-0.11818895902929473
64.78537730418499,-6.817610600182267,-0.1179435130144053
64.8484147677194,-6.825728996959393,-0.11938805721468247
64.96366954479319,-6.839634375182411,-0.1205514622962249
65.13909845864451,-6.859346339502492,-0.1253729186654716
65.25982079927388,-6.876428230382067,-0.12565493980195136
65.38259412685073,-6.886201859872312,-0.12425352660767959
65.47521447173064,-6.899414198820651,-0.1232034102061688
65.56903015524287,-6.910228851977813,-0.1230133596673367
65.6344683868384,-6.918138880352028,-0.1219465568270759
65.78625151402917,-6.932264367899908,-0.12424916489388012
65.90878307852046,-6.945650073072975,-0.12152024568883393
65.97369077610664,-6.954633537021162,-0.12143826622032684
66.03419054502064,-6.960871943081351,-0.1221724967061251
66.11996309025206,-6.972434585902981,-0.12153859073770427
66.21159461653828,-6.982077838687471,-0.1235507361083077
66.30336858076514,-6.99008055662988,-0.12404195833938705
66.42316575203078,-7.003293914468034,-0.1219635949510071
66.62734371548824,-7.027795092875662,-0.1211828276975496
66.75152365390659,-7.045637350621488,-0.12290418096124944
66.90119439800758,-7.059852285575521,-0.12463105162672596
66.96665847931452,-7.0647981065606915,-0.12370551645538531
67.1248093118203,-7.087138894314158,-0.12252307550046057
67.21509805929465,-7.100399768907975,-0.12194878291219476
67.33567346275782,-7.113647613137063,-0.12501389676332308
67.42942747773488,-7.1229146303159885,-0.12528078218473737
67.54781189541798,-7.136585984892153,-0.12592352560411274
67.66694800357688,-7.151703125716329,-0.12474881753388116
67.73189803111443,-7.160582492963664,-0.12488130976953708
67.91720393364346,-7.17831514896984,-0.12624597984826752
67.98226926853276,-7.184271035834559,-0.12336383845271237
68.10560857196025,-7.197614104034453,-0.1244766405909101
68.2884668537288,-7.216875066344398,-0.1219995213292002
68.41788593143424,-7.233538027175256,-0.12299530813060125
68.53853960704438,-7.245815876045174,-0.12070839579457579
68.65875086480807,-7.260896439782366,-0.11997052137333598
68.80934472391023,-7.2744496673714165,-0.12135138649928487
68.87306414520913,-7.282789616241803,-0.1201679494074778
68.98668300322083,-7.296232254307305,-0.12118296661136425
69.11287408423848,-7.311183548603735,-0.11889217874668578
69.19461254802216,-7.322313588042979,-0.12023615843101965
69.24893730200414,-7.327793572654203,-0.12043645267018398
69.30533800925605,-7.333788747307928,-0.11922804204670104
69.34958675460307,-7.338322072647483,-0.1211808551031597
69.38091063522492,-7.3421280412930425,-0.1238241846868155
69.43618870904956,-7.348168729613206,-0.12317090257783511
69.54828509731348,-7.36247553004194,-0.12177122858166191
69.60570588060986,-7.370092946902531,-0.12229640445342059
69.72123816624,-7.384125729048703,-0.12132569299687423
69.87687035766126,-7.405778795444978,-0.11819859042015736
69.93085352416088,-7.412133336307325,-0.12094877395348612
69.98905642891931,-7.417105463979673,-0.12957972098446316
70.04773180857364,-7.425582906036371,-0.14589882028295068
70.10083669271798,-7.43455211428337,-0.17668334160973695
70.14026144063105,-7.442553017207584,-0.21101783923542614
70.17432757519379,-7.454894766085267,-0.24740144536713596
70.20000261182112,-7.462000486563897,-0.28138952571492565
70.2344734733294,-7.477945234765468,-0.3272865386295686
70.27839932267167,-7.500056803761985,-0.38774901019474134
70.3095420750391,-7.520010241340188,-0.4370236007316774
70.33866025974088,-7.544861406009051,-0.4860586359986892
70.3544288261882,-7.557365487056834,-0.5101214348511197
70.38937928176738,-7.584780949575073,-0.5720546805963879
70.40400479776807,-7.596632412373862,-0.5958754555212827
70.42784366495862,-7.616575441581017,-0.6423916128542351
70.44780996830708,-7.6366664309175905,-0.6813895519152431
70.45963977275973,-7.649987739963066,-0.7099974320543373
70.4703675751391,-7.664250274801768,-0.7395540343229282
70.50970963338166,-7.706310150198327,-0.8496408845525113
70.52790016031904,-7.738504601769983,-0.8938601874214129
70.5491199599706,-7.775619003612078,-0.9664298088313081
70.55723869981016,-7.793333887350563,-0.9932864817436287
70.56480813987747,-7.8108985751713425,-1.0221527689201753
70.58064486402314,-7.843379315028755,-1.0771763760685005
70.60064133756481,-7.890631294983371,-1.1611475375570361
70.6176263446618,-7.943726752045777,-1.243133854882489
70.62324014778883,-7.967285368185938,-1.2861630001296378
70.62842916412379,-7.988149292640298,-1.3258009678484275
70.6354511754262,-8.022357489543248,-1.3810587552239133
70.63902943622179,-8.046751277820457,-1.4222129929158038
70.63964214453708,-8.0571341954129,-1.4367268909574231
70.64197181377364,-8.084571025636263,-1.4874030475311215
70.63739818567836,-8.1169680557312,-1.5206598153129132
70.63392983904289,-8.14481754305756,-1.5335753524555022
70.63415204489367,-8.19688250306823,-1.5642332222798774
70.63295348235411,-8.23504964094721,-1.574633763721232
70.63230189136756,-8.249608639410555,-1.5771578441315415
70.63187339226346,-8.269201062268566,-1.5836266045188856
70.63095084620319,-8.28951615769373,-1.5940950468768058
70.63002560379519,-8.303304378295488,-1.6006835520027758
70.62282668017636,-8.3670384839798,-1.6435085385519483
70.61560869242199,-8.404306461023689,-1.6658737199151707
70.60493375474024,-8.463569846409294,-1.7153002948344305
70.59958080056413,-8.47943549895474,-1.7211278361248668
70.58332071600955,-8.557179706075953,-1.7633231062300172
70.5710593697613,-8.597011529828322,-1.783540241744249
70.55545096278435,-8.658641387663804,-1.8084524444750367
70.54219897753056,-8.709064791580158,-1.8245898176232318
70.52795798456054,-8.759372508682912,-1.8380421249482213
70.5130410366959,-8.809113556605022,-1.8449776318428641
70.47321418222359,-8.946100997366669,-1.8481626268334703
70.4571937922626,-8.997259741652853,-1.8469297393677933
70.42951110226802,-9.099274217896696,-1.8281677992900067
70.41546296949066,-9.15902219767208,-1.8162856653991473
70.40608139825562,-9.234900827640727,-1.7964486457565123
70.3907173522692,-9.339377115146474,-1.768062788613223
70.38331793764209,-9.4023992494727,-1.7620875990622904
70.37203225503819,-9.464718256638177,-1.7540067232143814
70.35318857467225,-9.526838897989828,-1.7494014433579186
70.33834053588973,-9.590795002426196,-1.7507570146231968
70.3274924874001,-9.655399903255741,-1.7509980659987225
70.32215995960658,-9.690720847608585,-1.7496729225226368
70.29835122783167,-9.868527792549548,-1.7439541450734137
70.28745253533071,-9.957192806387216,-1.7276354157986966
70.27202413041739,-10.035492518950152,-1.7065490538758532
70.25622545067473,-10.161860446334499,-1.677797274636559
70.25101576854671,-10.226771651837687,-1.6734726801639543
70.24335234324523,-10.318773688494925,-1.6715764854670405
70.23953882298953,-10.408223612558125,-1.6713711563510296
70.221950662929,-10.554022122944486,-1.6653908228863288
70.21620964519586,-10.620923326295552,-1.6649398368434607
70.20675521889302,-10.732604970908984,-1.6662566904583171
70.19739571486667,-10.81593170993789,-1.6643915236976612
70.18302800688748,-10.932660816896297,-1.6632715284446227
70.1846253392175,-11.002444871780627,-1.6642243520588984
70.18132050833859,-11.134144611241053,-1.6610444647504174
70.17781439255215,-11.22983149701409,-1.6611858367968213
70.17232210139503,-11.318375927640545,-1.660845026460762
70.1618781882381,-11.442316360568912,-1.6610613460572115
70.15383642031752,-11.536175363584977,-1.662260591603586
70.14366033281587,-11.62776117044467,-1.6632058242937378
70.13384890074742,-11.718957343509675,-1.6626785468646965
70.1184707821743,-11.872786193852898,-1.6635157908664853
70.10938355659529,-11.995411938552168,-1.6640709439816652
70.09838030362202,-12.085995856848479,-1.6634358473601791
70.08730121700044,-12.178454577108017,-1.6641692480590093
70.08046764535142,-12.244874433276058,-1.663819890294156
70.07131684798883,-12.334802189252569,-1.6638464648793292
70.06562234702871,-12.424089858315808,-1.665619485392038
70.05095611865508,-12.540041203410906,-1.6649434982883173
70.03499465312525,-12.694228719536511,-1.66702455302043
70.02455387508644,-12.78487875580455,-1.664799652964335
70.01836458535611,-12.872296856981281,-1.66892976840305
70.01619422615533,-12.964263463314037,-1.666832254001292
70.00258374376953,-13.058979468023486,-1.6634593157731294
69.9910707843978,-13.15400295761089,-1.6622906315949488
69.98492058915882,-13.24862602782224,-1.662557970339885
69.9773951346141,-13.340711605033837,-1.6580810661304566
69.97216288061814,-13.42710340144103,-1.6601989933312964
69.96311837939956,-13.552192598846707,-1.6588054231234304
69.95674191093228,-13.647878081109129,-1.6589459545081577
69.94953752133121,-13.743693300861564,-1.655538849711255
69.94301909536728,-13.841383000998137,-1.6597554270818355
69.93686141817203,-13.938008797786829,-1.6556455981016596
69.92788474795748,-14.024333152175926,-1.6546382005972307
69.92046517001684,-14.082883651606384,-1.6530380325042329
69.91442580158933,-14.14077908370558,-1.655441937763802
69.9016615706581,-14.295839660241743,-1.65109299308511
69.89485787386533,-14.384691091775865,-1.6603556856703077
69.88801017449401,-14.469487003008993,-1.6662971252353815
69.87310437355603,-14.561202288466816,-1.6736644902811169
69.86126633936748,-14.701071242852505,-1.6817155970377042
69.85394850241984,-14.775684138728707,-1.6992948249548017
69.84610908432637,-14.830418487392405,-1.7095674645007692
69.81690229807305,-15.035129050995026,-1.7140669919693972
69.8018213645678,-15.137009688591595,-1.7127946510526402
69.78555395265889,-15.33970326576296,-1.7116932803765719
69.7796542619192,-15.371612935790852,-1.7118063635081031
69.7280274217205,-15.734581002250748,-1.7200302323134546
69.66296464958035,-15.884299922003374,-1.717013536724094
69.64689090528258,-15.998895809162653,-1.7201921413692436
69.61937502382908,-16.142501513859614,-1.708923974450364
69.60545180325809,-16.289247167986716,-1.7094089761350293
69.59216511993564,-16.428002133767247,-1.7070294225534097
69.5846030931358,-16.531260303259508,-1.7097360662679206
69.5642220503343,-16.652668387853897,-1.7075177623977378
69.54944858349461,-16.743121436308332,-1.7079126332380916
69.53668121349823,-16.856130838061443,-1.711429656064486
69.52246604219917,-16.965047431029266,-1.707461822552239
69.52283028023767,-17.02322449659827,-1.7182729225006932
69.51048713179942,-17.11084181791194,-1.7051849372239825
69.48468625348592,-17.242769293834378,-1.7042421134847563
69.46433610718255,-17.334176358543537,-1.703334480110779
69.4605353911638,-17.427157109133788,-1.708964098315518
69.449461220291,-17.52566901393087,-1.7107881283439947
69.44323397604246,-17.622362307885922,-1.7101990990569111
69.41777429051847,-17.7700001496731,-1.7044838733084706
69.39983219781129,-17.900715721439635,-1.710966834322603
69.39121559590244,-17.990505710681287,-1.7062895042527946
69.37232563564419,-18.07610207502896,-1.7048659057487305
69.35607982879456,-18.19304383323251,-1.7069514858007817
69.34490146143747,-18.278936926717485,-1.7049098660100168
69.33235777418189,-18.45051087376135,-1.7096591534580527
69.31272657279494,-18.553628704681092,-1.7093068638819406
69.28723382193259,-18.706878297517775,-1.7090814560842849
69.2777486309407,-18.797346195267906,-1.708788391700917
69.2449564869514,-18.947430068315402,-1.7019518447132052
69.23061576256802,-19.062472140665424,-1.7080958965204387
69.21718558932172,-19.155193372994585,-1.7066225754760498
69.2041420740416,-19.250870216240582,-1.7116081767351137
69.19443750481788,-19.339864337530898,-1.707640105618397
69.1737230537894,-19.455922956016234,-1.7072717486834628
69.15633226949971,-19.554877693904235,-1.7059593746519488
69.14850420514347,-19.62522832054436,-1.7062630242604289
69.12226819693616,-19.772377549662878,-1.7030595561995627
69.11968120827774,-19.83718968420871,-1.7066208331527548
69.11312383247208,-19.93228137814996,-1.7057903229737508
69.08849170929099,-20.052587969661765,-1.702039010566773
69.07833051983215,-20.109417626314,-1.7032197000095566
69.05774252073964,-20.27508316568963,-1.705360934431448
69.0432143227817,-20.401629104282677,-1.7064886178176564
69.03737778609278,-20.46477818225003,-1.7065532318493184
69.00911624776666,-20.650651027426008,-1.7016372898590597
69.00078839606451,-20.75554414280881,-1.702601464937161
68.98274617785792,-20.87510065283734,-1.699816768319406
68.97163116718069,-20.965927975934946,-1.7030561210903405
68.96024052301426,-21.056817363867914,-1.7023299898967592
68.95225949974852,-21.12052612894451,-1.7023863958780137
68.93790635935686,-21.23228830700346,-1.7018951455799052
68.92180374791297,-21.352773842145382,-1.7023888794551811
68.91411044666509,-21.416861619490884,-1.70243042249507
68.90009859566376,-21.534771404533313,-1.7023786980667739
68.88374225359513,-21.65747591313864,-1.701165602925041
68.86837264677241,-21.780813637193823,-1.6989029309782195
68.85593253903413,-21.87727689330936,-1.6982813481161416
68.84333035982225,-22.00168260699424,-1.6978390995039556
68.83479258237045,-22.096153270898228,-1.695392540608843
68.82190926897226,-22.213550358792464,-1.695869114100033
68.80554589325334,-22.338898299086715,-1.692676422201636
68.79818796305608,-22.402324856657536,-1.6931010403811808
68.78653689564229,-22.549218217989086,-1.690679719765026
68.77540245888841,-22.6711008323297,-1.6901751532934002
68.75887364732155,-22.791952010988894,-1.68701141232098
68.74838290786916,-22.854054061521072,-1.687720869648521
68.73629414230646,-22.97134067301672,-1.6886766572300427
68.72258913874141,-23.093969942073443,-1.6898528970860154
68.71285079573484,-23.16274146467611,-1.6928153419927545
68.70764853982074,-23.227832587809573,-1.6919440245340842
68.69974641404761,-23.315755380714464,-1.6895831966442556
68.69205147873248,-23.379995436644123,-1.6898720657399111
68.67467531945361,-23.506800891102987,-1.6879363092814057
68.66300980264683,-23.602311876822228,-1.689256582588965
68.6473179096985,-23.742188534392554,-1.6910768299574814
68.63982023676932,-23.810734491210024,-1.690010410571391
68.63030733860354,-23.90355741010316,-1.690222429590765
68.61827198294328,-23.995457194395296,-1.6867475905250848
68.60991844654565,-24.054297015218353,-1.687913617437152
68.60651040187493,-24.11219812352154,-1.6927074754572016
68.5938571700466,-24.236056803675947,-1.6885216178694804
68.58783949918616,-24.3015513062616,-1.6887407109676678
68.57923332619237,-24.388266939494713,-1.6882933517651986
68.56083161195865,-24.56466158220178,-1.6988957052830145
68.55886995910558,-24.59628737477138,-1.7025915319717422
68.53693792599532,-24.726116048141552,-1.7319631348390576
68.51350522608692,-24.86468107825511,-1.7589136676540018
68.49201578050844,-24.97700917297371,-1.770011451147832
68.46757461582129,-25.095767402393015,-1.76601384358941
68.4435119285279,-25.21556836121136,-1.7665037186499535
68.42423374577244,-25.331835951235824,-1.7666289499075698
68.39916630459209,-25.450541228293467,-1.7673278716999379
68.37846384669616,-25.54640686912275,-1.7677319253821484
68.35328578899455,-25.66299714523638,-1.7682479522770391
68.33598384030232,-25.749737748789343,-1.7700904803990942
68.31802501843514,-25.843133628716643,-1.772879596808829
68.2977719033059,-25.936919831989506,-1.7673261663415316
68.27367981495375,-26.051707519812705,-1.7704333984591454
68.25663229127687,-26.1446896425708,-1.7630494399192567
68.24027359480118,-26.262921178189874,-1.743100960079161
68.231221016381,-26.348827006037645,-1.7278927374067907
68.21846637471586,-26.459000447857765,-1.7139692157846458
68.19925626438395,-26.61245910703629,-1.7055234825731909
68.18604887330726,-26.732456890424572,-1.6990601195761208
68.17785104351766,-26.85065339467221,-1.6944311273386659
68.16331959042057,-27.005920042676355,-1.6886599953494144
68.15792386558672,-27.09670417224308,-1.6846329709791885
68.14901920592872,-27.18820091341873,-1.674503671554416
68.14403059301675,-27.22337150752963,-1.6711743754965767
68.13336368869467,-27.33895493387849,-1.669385151024465
68.12232455734339,-27.46494116557179,-1.6622039516534788
68.11159320050639,-27.640934337423992,-1.6624977031765864
68.10103166234907,-27.730687310314867,-1.6599982938881628
68.08265832066296,-27.887081349553398,-1.6541868138996032
68.0718051693047,-28.05086717387944,-1.6522705442668466
68.07333300174695,-28.137810737026125,-1.6532217224741679
68.06056631852901,-28.27758566843271,-1.649298997434285
68.04538756014101,-28.37058063592327,-1.6390105705022011
68.03023038012532,-28.456577227100667,-1.6439114579521106
68.02904822507753,-28.54706238848003,-1.6466064161388265
68.02279115079452,-28.707575207304174,-1.6447129919108612
68.01503461010864,-28.824430657494034,-1.647550394080603
68.00130608234343,-28.97921041088334,-1.646012090055154
67.99320535320184,-29.072272012039917,-1.6445266838785846
67.98383197505946,-29.21709482818246,-1.6446369730931376
67.97270537667771,-29.367086947899292,-1.6391909595615757
67.95831414610265,-29.540938745871227,-1.6377581752840105
67.95417210204617,-29.66588989745976,-1.6391496508921728
67.947188902624,-29.786329849899587,-1.638777086356795
67.93930324914214,-29.947733050020094,-1.6378873884698117
67.92985045205141,-30.074012543947894,-1.635604461436382
67.92260329008016,-30.167569996029165,-1.6375127757491552
67.91358656038611,-30.262997725294458,-1.6379520694629686
67.90889811015988,-30.382386068455233,-1.639039014846127
67.89891007238235,-30.502133558932595,-1.6399794193038435
67.89000734272662,-30.624168671933376,-1.6411525554823059
67.88207948472294,-30.714021723620675,-1.63883694512706
67.87949626851328,-30.801873143235003,-1.643775408533785
67.87488419535548,-30.935022585098558,-1.6403813846745041
67.87021883850403,-30.998352567358836,-1.6370775652132936
67.85786209709924,-31.150017850359895,-1.6366255249598698
67.84891327364959,-31.27761792136019,-1.6429200846625263
67.84041908136426,-31.400903729295386,-1.6554829279184688
67.82524582808634,-31.529688666673184,-1.6834760258106363
67.80845151636528,-31.635200478597486,-1.700244486203081
67.78491510769196,-31.74670210055347,-1.713741301137971
67.76463040441335,-31.84846054037738,-1.7206862564975645
67.75307598095893,-31.927567668187912,-1.722775053658415
67.74634106590504,-31.98560345479877,-1.7256831224512441
67.7260172586081,-32.135496785150906,-1.7357472456026142
67.70030987116834,-32.275573914549156,-1.730094689516984
67.68013312813375,-32.378070937095984,-1.7249427266292492
67.66165502468989,-32.49006508308669,-1.7306008034513687
67.64348674216474,-32.64526625567927,-1.7289304727022474
67.6344460098586,-32.779323938884154,-1.7230673148425188
67.61629156359649,-32.86844727793651,-1.7230641840089664
67.60541196317077,-32.987387540019185,-1.7264048803789547
67.58668918328527,-33.10519643531208,-1.723656725396391
67.57903622616826,-33.19803385085446,-1.7282599604296285
67.55741072050267,-33.31471802495171,-1.7246829553424232
67.54062228533456,-33.43198718173045,-1.724209432278412
67.53100957263894,-33.501303796965075,-1.7226439765003592
67.51627780039867,-33.59072169173284,-1.722691530983984
67.50050440203972,-33.70291474001962,-1.7230854642281799
67.48292581798464,-33.848585945171116,-1.7255115474617502
67.46626414424865,-33.96703852789815,-1.7262093557411113
67.4404833244553,-34.123196158228986,-1.725483993097132
67.41476271641955,-34.21659804050307,-1.7214653340778427
67.40041363185507,-34.335490579438286,-1.7321230106935421
67.38001977711066,-34.45901214758744,-1.7336180430363943
67.35690682520645,-34.60805019104341,-1.7335586726130083
67.33556760880711,-34.698695853825186,-1.732266654537378
67.31326541440309,-34.82148257626418,-1.734273575761302
67.29283963415945,-34.96249751762627,-1.734950978435279
67.2790955065067,-35.05644660102962,-1.7322527480882643
67.25622677973851,-35.17498686600295,-1.731636568962987
67.24845238335644,-35.23436649563094,-1.7297181660222598
67.22875716333661,-35.35303706501891,-1.7251854923626246
67.21544877206162,-35.51381834017723,-1.7332838520082268
67.1994257344393,-35.61514659966973,-1.7299185673538837
67.19046451823358,-35.6779497325749,-1.7306747285058892
67.16500508080637,-35.839459211897996,-1.7292607090587384
